Age,Area,CreditAvlb,Firsthand,FloorCount,FloorNumber,Frontage,Fuel,Furniture,MaintenanceFee,Price,Room,Town,Heating_num
25,135,2,1,9,9.0,1,3,0,0,260000,4,8,5
13,250,2,1,3,3.0,1,3,0,0,355000,6,3,5
12,320,2,1,3,3.0,1,3,0,150,1050000,6,6,5
1,140,2,1,3,3.0,1,3,0,30,295000,4,3,5
7,145,2,1,4,1.0,1,3,0,100,500000,4,9,5
3,70,2,1,9,7.0,1,3,0,195,240000,2,7,7
4,115,2,1,6,3.0,1,3,0,20,175000,4,8,5
0,240,2,0,25,2.0,0,3,0,200,770000,5,3,5
16,240,2,1,3,3.0,1,3,0,0,285000,6,3,5
0,185,2,2,24,21.0,1,3,0,0,600000,4,8,7
9,130,2,1,6,1.0,0,3,0,30,239000,4,7,5
2,185,2,1,40,14.0,1,3,0,328,1225000,5,8,7
9,220,2,2,4,4.0,1,3,0,45,299500,6,3,5
1,210,2,2,13,1.0,1,3,0,500,1060000,5,9,7
20,115,2,1,4,1.0,0,3,0,30,279000,3,8,5
19,275,2,1,2,2.0,1,3,0,30,465000,6,9,5
11,175,2,1,9,0.0,1,3,0,450,650000,5,9,5
25,115,2,1,4,1.0,1,3,0,480,437000,3,9,6
38,95,2,1,14,9.0,0,3,0,50,430000,3,9,5
19,145,2,1,3,1.0,1,3,0,60,510000,4,9,5
0,185,2,2,24,21.0,1,3,0,0,600000,5,8,7
35,220,2,1,4,4.0,1,3,0,100,1580000,5,9,5
6,115,2,1,3,1.0,1,3,0,0,185000,4,6,5
8,280,2,1,4,3.0,1,3,0,0,335000,6,7,5
14,120,2,1,3,2.0,1,3,0,30,395000,4,8,5
4,105,2,1,3,0.5,1,3,0,0,175000,4,3,5
30,50,2,1,15,6.0,1,3,1,180,225000,2,7,6
0,222,0,1,35,17.0,1,3,0,0,990000,5,9,7
0,190,2,2,7,3.0,1,3,0,0,569000,4,7,5
4,145,2,1,11,8.0,1,3,0,60,290000,4,3,6
20,105,2,1,2,3.0,1,3,0,0,205000,4,3,5
25,115,2,1,5,0.5,1,3,0,0,165000,4,2,5
20,125,2,1,5,4.0,1,3,0,50,225000,4,3,5
0,100,2,2,4,3.0,1,3,0,0,520000,4,9,5
12,179,2,1,13,2.0,1,3,0,350,870000,5,7,5
1,55,2,2,7,0.0,0,3,0,60,375000,3,9,5
34,125,2,1,3,2.0,1,3,0,20,275000,4,9,5
40,140,2,1,4,4.0,0,3,0,0,210000,4,4,5
10,120,2,1,3,3.0,1,3,0,25,240000,4,3,5
4,230,2,1,5,0.0,0,3,0,150,450000,5,10,6
21,125,2,2,3,1.0,0,3,0,30,376000,4,9,5
0,125,2,2,13,5.0,1,3,0,75,325000,4,3,5
5,85,2,1,8,3.0,1,3,0,205,245000,3,7,7
2,70,2,1,23,2.0,0,3,0,300,525000,3,9,7
17,150,2,1,9,2.0,1,3,0,400,900000,5,9,7
30,100,2,1,9,0.5,1,3,0,250,345000,4,9,6
30,125,2,1,3,1.0,0,3,0,40,338000,4,9,5
12,150,2,1,3,2.0,1,3,0,0,285000,2,5,5
15,130,2,1,4,4.0,0,3,0,320,750000,4,9,6
0,120,2,1,22,2.0,0,3,0,237,440000,4,9,7
20,110,2,1,3,1.0,0,3,0,0,170000,4,3,5
20,135,2,1,3,2.0,1,3,0,280,435000,4,9,6
0,100,2,2,2,0.0,1,3,0,0,370000,3,9,5
0,180,2,1,17,7.0,0,3,0,0,870000,5,7,7
5,225,2,2,13,13.0,0,3,0,200,630000,6,3,5
12,100,2,1,3,0.5,1,3,0,0,160000,3,7,5
4,190,2,1,4,4.0,1,3,0,40,235000,5,3,5
0,260,2,2,4,4.0,1,3,0,35,615000,5,8,5
23,130,2,1,3,3.0,1,3,0,250,275000,4,9,6
7,116,2,1,12,5.0,1,3,0,130,160000,4,7,7
19,145,2,1,3,3.0,1,3,0,75,375000,4,9,5
0,140,2,2,13,10.0,1,3,0,0,580000,4,3,5
25,125,2,1,5,5.0,1,3,0,80,300000,4,8,5
4,65,2,1,10,1.0,1,3,0,150,260000,2,7,7
11,130,2,1,4,1.0,1,3,0,60,195000,3,9,5
15,120,2,1,3,1.0,1,3,0,20,180000,4,7,5
23,115,2,1,3,1.0,1,3,0,30,289000,4,9,5
45,80,2,1,4,0.0,1,3,0,322,295000,3,9,6
4,360,2,2,6,6.0,1,3,0,100,830000,7,9,5
25,135,2,2,8,3.0,1,3,0,380,525000,4,9,6
26,85,2,1,6,3.0,1,3,0,0,285000,4,9,5
9,90,2,1,3,1.0,1,3,0,15,350000,3,8,5
0,195,2,2,14,12.0,0,3,0,0,775000,5,6,5
15,100,2,1,4,1.0,1,3,0,50,235000,4,9,5
8,190,2,1,5,3.0,1,3,0,0,299000,5,3,5
45,180,2,1,5,4.0,0,3,0,425,820000,5,9,6
15,110,2,1,5,4.0,1,3,0,50,175000,4,7,5
14,140,2,1,4,4.0,0,3,0,70,415000,4,9,5
25,135,2,2,3,1.0,1,3,0,50,415000,4,9,5
32,125,2,1,2,1.0,1,3,0,100,540000,4,9,5
2,135,2,1,10,1.0,1,3,0,0,220000,4,3,5
8,250,2,1,5,0.5,1,3,0,150,420000,7,9,5
15,170,2,1,3,3.0,1,3,0,20,440000,5,8,5
28,115,2,1,3,1.0,1,3,0,200,249000,4,9,6
10,185,2,1,4,2.0,1,3,0,0,689000,5,9,5
0,150,2,2,7,2.0,1,3,0,0,260000,4,4,5
25,95,2,1,3,0.0,1,3,0,50,189000,3,9,5
40,90,2,1,4,2.0,1,3,0,0,260000,3,4,5
35,125,2,1,6,1.0,0,3,0,0,230000,4,8,5
2,200,2,2,4,4.0,0,3,0,100,780000,5,9,5
11,115,2,1,3,3.0,1,3,0,35,178999,4,3,5
38,110,2,1,3,0.0,0,3,0,0,155000,4,6,5
12,130,2,1,4,1.0,1,3,0,50,480000,4,9,5
30,135,0,1,3,1.0,1,3,0,250,365000,4,9,6
2,184,2,1,40,10.0,1,3,0,300,1420000,5,8,7
6,170,2,1,3,1.0,1,3,0,70,485000,5,9,5
45,130,2,1,3,2.0,0,3,0,0,825000,4,9,5
8,120,2,1,3,1.0,0,3,0,25,143000,4,7,5
4,180,2,1,25,3.0,1,3,0,285,955000,5,7,6
2,230,2,2,3,3.0,1,3,0,40,375000,7,9,5
12,260,2,1,3,3.0,1,3,0,0,380000,6,7,5
10,120,2,1,3,1.0,1,3,0,0,247000,4,5,5
0,185,2,2,16,8.0,1,3,0,100,575000,5,5,6
0,145,2,2,6,4.0,1,3,0,1,235000,4,4,5
7,195,2,1,3,3.0,1,3,0,30,339000,4,7,5
20,100,2,1,5,0.0,1,3,0,50,228000,4,7,5
12,180,2,1,3,3.0,1,3,0,20,425000,5,8,5
20,135,2,1,4,1.0,1,3,0,10,117000,4,1,5
3,150,2,1,3,3.0,0,3,0,60,695000,4,4,5
19,165,2,1,3,1.0,1,3,0,100,425000,4,9,5
13,100,2,1,9,6.0,1,3,0,57,429000,3,7,6
15,125,2,1,5,0.5,1,3,0,0,265000,4,7,5
11,150,2,1,3,2.0,0,3,0,0,279000,4,5,5
7,190,2,1,3,2.0,0,3,0,50,550000,5,6,5
40,115,2,1,4,0.5,1,3,0,435,355000,4,9,6
0,130,2,2,3,2.0,0,3,0,50,245000,4,6,5
11,128,2,2,3,2.0,0,3,0,35,255000,4,6,5
12,150,2,1,4,2.0,1,3,0,50,525000,4,9,5
12,181,2,1,13,7.0,1,3,0,345,675000,5,7,5
15,155,2,1,7,2.0,1,3,0,100,550000,4,8,5
7,195,2,1,13,3.0,1,3,0,145,280000,5,7,7
0,200,2,2,3,3.0,0,3,0,0,455000,5,7,5
26,120,2,2,3,1.0,0,3,0,350,415000,4,9,6
25,130,2,1,2,1.0,1,3,0,0,305000,4,6,5
25,140,2,1,4,2.0,0,3,0,100,415000,4,6,5
0,140,2,2,9,8.0,0,3,0,100,360000,4,8,5
2,130,2,1,5,0.25,1,3,0,80,265000,4,3,5
10,130,2,1,8,8.0,1,3,0,300,595000,4,8,5
45,80,2,1,4,0.0,1,3,0,322,295000,3,9,6
14,115,2,1,3,0.25,1,3,0,20,82000,4,2,5
30,140,2,1,2,2.0,1,3,0,50,699000,5,9,5
23,145,2,1,2,2.0,1,3,0,30,245000,4,9,5
27,90,2,1,10,9.0,1,3,0,0,282000,3,8,6
18,115,2,1,5,3.0,1,3,0,25,260000,4,9,5
25,115,2,1,3,1.0,1,3,0,30,167000,4,9,5
7,270,2,1,3,3.0,1,3,0,40,395000,6,7,5
0,176,2,2,6,4.0,0,3,0,0,390000,5,7,5
2,210,2,1,21,2.0,1,3,0,360,515000,4,9,7
1,270,2,2,14,7.0,1,3,0,800,1920000,6,9,7
0,185,2,2,9,2.0,1,3,0,0,670000,5,7,5
25,125,2,1,2,2.0,1,3,0,0,259000,4,6,5
12,85,2,1,4,1.0,1,3,0,0,285000,3,4,5
6,175,2,1,6,3.0,0,3,0,450,655000,5,7,5
0,202,2,2,20,12.0,1,3,0,150,650000,5,6,6
11,90,2,1,4,0.5,0,3,0,15,145000,3,7,5
6,115,2,1,3,0.5,1,3,0,0,174000,4,3,5
4,135,2,1,3,2.0,0,3,0,25,340000,4,7,5
0,135,2,2,4,1.0,0,3,0,0,260000,4,4,5
9,300,2,1,4,4.0,1,3,0,50,549000,5,9,5
4,130,2,1,3,1.0,1,3,0,35,359000,4,3,5
14,110,2,1,4,0.0,1,3,0,35,139000,3,6,5
15,125,2,1,4,0.5,1,3,0,20,210000,3,2,5
9,135,2,1,3,3.0,1,3,0,0,279000,4,5,5
20,115,2,1,2,2.0,1,3,0,0,213000,4,6,5
21,135,2,1,6,0.5,0,3,0,270,325000,4,7,6
11,135,2,1,3,2.0,1,3,0,35,219000,4,6,5
19,125,2,1,3,1.0,1,3,0,30,480000,4,9,5
20,200,2,1,3,3.0,1,3,0,0,635000,5,9,5
20,105,2,1,4,1.0,0,3,0,0,198000,3,10,5
1,168,2,1,9,0.25,0,3,0,450,1350000,4,9,7
15,130,2,1,3,0.0,1,3,0,0,250000,5,6,5
30,110,2,1,5,4.0,1,3,0,30,168000,4,2,5
3,125,2,1,4,0.25,1,3,0,0,475000,4,9,5
8,130,2,1,4,1.0,1,3,0,50,330000,4,9,5
2,220,2,1,24,16.0,1,3,0,800,2100000,5,9,7
13,145,2,1,9,9.0,0,3,0,100,415000,4,8,5
30,130,2,1,8,6.0,1,3,0,30,223000,4,8,5
0,110,2,2,5,4.0,1,3,0,50,570000,3,9,3
7,100,2,1,3,2.0,0,3,0,0,160000,3,7,5
0,175,2,2,3,3.0,0,3,0,150,1101000,5,9,5
7,84,2,1,13,4.0,1,3,0,110,150000,3,7,7
13,230,2,1,3,3.0,1,3,0,20,323000,5,3,5
8,140,2,1,5,1.0,0,3,0,0,310000,4,4,5
0,149,2,1,8,2.0,1,3,0,60,380000,4,4,5
0,90,2,1,4,0.5,1,3,0,0,480000,3,9,5
11,118,2,1,3,1.0,1,3,0,60,260000,4,9,5
15,115,2,1,5,0.5,1,3,0,100,182000,4,7,5
10,130,2,1,4,2.0,1,3,0,40,290000,4,9,5
25,120,2,1,3,3.0,1,3,0,30,265000,4,9,5
35,120,2,1,5,1.0,1,3,0,40,340000,4,9,5
0,145,2,2,3,3.0,1,3,0,150,900000,3,9,5
32,100,2,1,5,5.0,1,3,0,0,420000,3,9,5
25,110,2,2,2,0.0,1,3,0,30,269000,3,9,5
0,200,2,2,14,12.0,0,3,0,150,930000,5,7,7
0,180,2,2,3,3.0,1,3,0,150,1255000,5,9,5
11,130,2,1,3,1.0,1,3,0,20,180000,4,3,5
30,135,2,1,3,2.0,1,3,0,0,475000,4,9,5
0,150,2,2,2,2.0,1,3,0,50,476000,5,9,5
4,135,2,2,4,0.5,0,3,0,20,245000,4,4,5
13,135,2,1,4,4.0,1,3,0,50,398000,4,9,5
0,115,2,2,3,3.0,0,3,0,0,178000,4,1,5
0,185,2,2,4,4.0,1,3,0,75,985000,5,9,5
15,125,2,1,3,3.0,0,3,0,30,445000,4,9,5
2,185,2,1,40,14.0,1,3,0,328,1175000,5,8,7
0,205,2,1,19,1.0,1,3,0,200,566000,5,7,7
30,105,2,1,3,3.0,1,3,0,20,260000,3,9,4
5,130,2,1,3,0.5,0,3,0,50,450000,4,8,5
11,300,2,1,3,3.0,1,3,0,35,365000,8,7,5
7,94,2,1,12,5.0,1,3,0,104,150000,3,7,7
20,130,2,1,3,0.5,1,3,0,30,310000,4,8,5
15,160,2,1,3,3.0,1,3,0,600,420000,5,9,6
20,130,2,1,6,2.0,1,3,0,20,225000,4,8,5
0,200,2,2,15,12.0,0,3,0,0,949000,5,7,7
11,165,2,1,7,4.0,1,3,0,70,198000,4,1,6
2,175,2,1,14,12.0,1,3,0,250,865000,5,7,7
7,160,2,1,15,4.0,1,3,0,160,425000,4,6,5
10,135,2,1,3,1.0,1,3,0,25,240000,4,3,5
0,210,2,1,15,1.0,1,3,0,0,620000,5,5,6
33,95,2,1,4,-0.5,1,3,0,330,275000,3,9,6
3,175,2,1,11,11.0,0,3,0,325,1075000,4,8,7
3,220,2,1,11,8.0,0,3,0,600,1400000,5,9,7
0,106,2,2,23,6.0,1,3,0,0,484000,3,7,7
0,185,2,2,4,4.0,1,3,0,0,1075000,5,9,5
0,200,2,2,17,12.0,1,3,0,150,655000,5,6,6
35,150,2,1,3,2.0,1,3,0,0,249000,4,6,5
30,100,2,1,5,4.0,1,3,0,50,445000,3,9,5
0,350,2,2,21,15.0,1,3,0,0,2490000,6,9,7
10,140,2,1,6,3.0,0,3,0,150,425000,4,8,5
3,120,2,2,4,2.0,1,3,0,0,255000,4,2,5
0,130,2,2,3,2.0,0,3,0,0,285000,4,1,5
0,280,2,2,8,8.0,1,3,0,75,870000,6,3,5
23,320,2,1,3,3.0,0,3,0,200,735000,7,9,5
0,120,2,2,7,6.0,1,3,0,0,99000,4,2,7
30,150,2,1,3,3.0,1,3,0,0,430000,7,8,5
10,200,2,1,24,17.0,0,3,0,0,700000,5,7,5
3,120,2,1,20,1.0,1,3,0,360,345000,2,10,7
17,120,2,1,3,3.0,1,3,0,50,190000,4,3,5
8,130,2,1,4,0.5,1,3,0,60,315000,4,9,5
0,145,2,2,12,5.0,1,3,0,100,380000,4,3,5
0,155,2,2,12,3.0,1,3,0,80,349000,4,6,7
8,230,2,2,9,0.0,1,3,0,300,1150000,5,9,7
5,90,2,1,4,3.0,1,3,1,200,475000,2,9,5
6,210,2,1,9,4.0,1,3,0,450,795000,5,9,6
0,213,2,2,12,1.0,1,3,0,0,769000,5,7,7
0,165,2,2,9,8.0,1,3,0,0,340000,4,1,5
0,195,2,2,10,2.0,1,3,0,0,789000,5,7,5
15,135,2,1,4,0.0,1,3,0,50,305000,4,9,5
12,137,2,1,4,1.0,1,3,0,25,300000,4,3,5
7,148,2,1,10,10.0,0,3,0,130,173500,4,7,7
2,170,2,1,16,0.5,1,3,0,450,520000,4,10,7
10,155,2,1,8,6.0,1,3,0,200,740000,4,9,5
0,240,2,2,5,4.0,0,3,0,80,1000000,5,9,5
0,185,2,2,9,7.0,1,3,0,0,369000,5,5,5
0,143,2,2,7,3.0,1,3,0,0,295000,4,2,7
0,205,2,2,20,19.0,1,3,0,0,650000,5,6,7
0,98,2,2,8,8.0,1,3,0,0,229000,3,2,7
0,100,2,2,47,14.0,1,3,0,600,740000,3,9,7
15,150,2,1,7,3.0,0,3,0,100,340000,4,5,5
0,135,2,2,12,0.0,0,3,0,0,330000,4,8,5
0,165,2,2,9,9.0,1,3,0,0,350000,4,1,5
7,150,2,1,4,0.5,1,3,0,100,720000,3,9,5
2,230,2,1,13,5.0,1,3,0,550,825000,5,9,6
9,200,2,1,3,3.0,1,3,0,0,188000,4,1,5
7,148,2,1,13,0.0,1,3,0,130,153000,4,7,7
5,167,2,2,4,0.5,1,3,0,0,283000,5,6,5
13,145,2,1,3,1.0,1,3,0,30,365000,4,3,5
17,125,2,1,3,3.0,1,3,0,30,232000,4,6,5
0,105,2,2,4,4.0,1,3,0,10,550000,2,9,5
11,350,2,1,6,6.0,1,3,0,60,585000,6,7,5
5,160,2,1,2,0.5,1,3,0,30,260000,5,7,5
25,115,2,1,2,0.5,0,3,0,30,190000,4,6,5
0,200,2,2,17,1.0,1,3,0,0,560000,5,5,5
11,170,2,1,4,2.0,0,3,0,50,462000,5,9,5
2,115,2,1,5,3.0,1,3,0,380,605000,3,9,7
10,225,2,1,3,3.0,0,3,0,50,380000,5,9,5
10,120,2,1,3,3.0,0,3,0,30,219000,4,7,5
15,290,2,1,3,3.0,1,3,0,40,350000,7,6,5
10,200,2,1,6,6.0,1,3,0,0,525000,7,8,5
2,180,2,1,11,10.0,0,3,0,250,875000,5,7,7
5,145,2,1,10,1.0,1,3,0,50,258000,4,3,5
0,262,2,2,16,9.0,1,3,0,500,1950000,5,9,7
6,135,2,1,5,3.0,1,3,0,40,290000,4,3,5
7,250,2,1,4,4.0,1,3,0,0,399000,7,2,5
8,85,2,1,11,8.0,1,3,0,141,132000,3,7,7
10,100,2,1,3,0.0,1,3,0,20,150000,4,3,5
20,200,2,1,10,1.0,1,3,0,0,670000,5,9,6
16,156,2,1,4,3.0,0,3,0,35,330000,4,9,5
0,110,2,2,11,9.0,1,3,0,0,425000,3,7,7
2,135,2,1,2,2.0,0,3,0,50,265000,4,1,5
12,160,2,1,9,3.0,1,3,0,100,500000,4,7,5
18,195,2,1,8,2.0,0,3,0,200,1050000,5,9,5
25,110,2,1,4,1.0,1,3,0,50,165000,4,9,5
4,155,2,1,10,5.0,1,3,0,450,889000,4,9,7
0,160,2,2,10,3.0,0,3,0,125,367000,4,2,7
7,150,2,1,3,1.0,1,3,0,75,535000,4,9,5
3,100,2,1,12,4.0,1,3,0,200,515000,3,7,7
7,137,2,1,7,6.0,1,3,0,130,190000,4,7,7
28,110,2,1,3,2.0,1,3,0,30,247000,4,6,5
15,105,2,1,3,3.0,1,3,0,35,238000,3,9,5
19,90,2,1,13,9.0,1,3,0,350,445000,3,9,5
6,165,2,1,4,3.0,0,3,0,50,438000,4,9,5
0,185,2,2,15,5.0,1,3,0,350,650000,5,9,5
6,180,2,1,3,3.0,1,3,0,0,370000,7,3,5
5,300,2,2,9,9.0,1,3,0,100,430000,6,3,5
0,176,2,2,6,6.0,1,3,0,160,820000,5,9,7
0,170,2,2,4,4.0,1,3,0,0,420000,5,6,5
12,135,2,1,4,2.0,1,3,0,50,365000,4,9,5
4,500,2,1,5,5.0,0,3,0,770,1725000,7,9,7
5,128,2,1,3,2.0,0,3,0,35,265000,4,6,5
2,115,2,1,23,15.0,1,3,0,380,730000,3,9,7
0,213,2,2,3,3.0,1,3,0,60,515000,5,9,5
12,145,2,1,3,3.0,1,3,0,30,270000,4,6,5
12,145,2,1,2,1.0,1,3,0,50,395000,4,9,5
0,165,0,2,9,1.0,1,3,0,0,63000,4,4,7
1,246,2,2,7,7.0,0,3,0,400,1150000,3,9,7
17,120,2,1,3,2.0,1,3,0,30,279000,4,9,5
0,130,2,2,5,2.0,1,3,0,40,270000,4,3,5
10,115,2,1,3,0.5,1,3,0,25,155000,4,3,5
16,110,2,1,5,1.0,1,3,0,75,114000,4,3,5
20,120,2,1,3,1.0,1,3,0,30,384000,4,9,5
0,160,2,2,5,5.0,1,3,0,100,950000,4,9,5
20,110,2,1,3,2.0,1,3,0,30,173000,4,3,5
1,150,2,1,4,3.0,0,3,0,75,800000,4,4,5
15,180,2,1,11,9.0,1,3,0,730,1475000,5,9,7
12,150,2,1,4,1.0,1,3,0,50,530000,5,9,5
0,195,2,2,11,10.0,1,3,0,0,475000,5,5,7
14,130,2,1,3,3.0,0,3,0,50,259000,4,6,5
16,149,2,1,3,2.0,1,3,0,0,675000,4,6,5
0,96,0,2,8,0.5,1,3,0,1,67000,3,2,7
7,175,2,1,18,15.0,1,3,0,250,775000,5,7,7
6,152,2,1,41,21.0,0,3,0,529,650000,4,3,7
10,140,2,1,9,1.0,1,3,0,0,159000,4,6,5
5,175,2,1,16,8.0,1,3,0,175,620000,4,8,6
10,135,2,1,3,2.0,1,3,0,0,335000,4,6,5
15,120,2,1,3,1.0,1,3,0,30,300000,4,6,5
2,170,2,2,4,4.0,1,3,0,0,330000,5,1,5
5,115,2,1,4,0.0,1,3,0,0,230000,4,4,5
25,145,2,1,10,7.0,1,3,0,35,265000,4,8,5
19,120,2,1,4,1.0,0,3,0,50,350000,4,9,5
22,120,2,1,3,3.0,0,3,0,30,280000,4,9,5
0,120,0,2,7,1.0,1,3,0,120,55000,4,2,7
4,250,2,1,3,3.0,1,3,0,0,710000,6,8,5
8,120,2,1,8,3.0,1,3,0,0,375000,4,3,7
0,200,2,1,4,4.0,1,3,0,0,825000,5,9,5
1,195,2,2,10,1.0,0,3,0,0,749000,5,7,7
7,350,2,1,8,8.0,1,3,0,150,660000,7,7,6
0,180,2,2,11,3.0,1,3,0,300,665000,5,8,7
25,110,2,1,3,0.25,1,3,0,50,115000,4,6,5
0,170,2,1,4,4.0,1,3,0,0,695000,5,9,5
0,105,2,2,13,0.0,1,3,0,30,225000,3,3,5
15,115,2,1,3,1.0,1,3,0,25,98000,3,3,5
8,125,2,1,9,2.0,0,3,0,0,265000,4,6,5
3,526,2,2,21,20.0,1,3,0,0,3150000,8,9,7
18,185,2,1,3,3.0,0,3,0,40,310000,6,9,5
3,75,2,2,10,2.0,1,3,0,50,255000,2,9,5
0,145,2,2,4,3.0,1,3,0,0,225000,4,1,5
24,125,2,1,9,6.0,1,3,0,350,435000,4,9,6
2,208,2,1,18,18.0,1,3,0,250,875000,5,8,7
30,130,2,1,3,1.0,1,3,0,350,415000,4,9,6
0,135,2,2,4,1.0,1,3,0,0,325000,4,4,5
15,240,2,1,4,4.0,1,3,0,30,350000,6,3,5
20,135,2,1,3,-0.5,1,3,0,0,195000,4,9,5
10,120,2,1,3,3.0,1,3,0,0,260000,4,5,5
15,200,2,1,3,3.0,1,3,0,30,450000,5,6,5
0,125,2,2,3,2.0,0,3,0,30,340000,4,4,5
0,145,2,2,7,1.0,1,3,0,0,224000,4,4,5
6,130,2,1,3,3.0,1,3,0,30,139000,4,3,5
15,110,2,1,4,2.0,1,3,0,30,238000,4,7,5
0,145,2,2,7,7.0,1,3,0,0,263000,4,4,5
8,190,2,1,6,5.0,0,3,0,100,758000,5,9,5
15,130,2,1,4,0.5,0,3,0,0,123000,4,1,5
0,80,2,1,2,1.0,1,3,0,40,270000,3,8,5
0,210,2,2,11,5.0,0,3,0,250,820000,5,9,7
20,165,2,1,6,2.0,0,3,0,100,435000,4,8,5
35,125,2,1,3,3.0,1,3,0,50,390000,4,9,5
0,185,2,2,12,5.0,1,3,0,200,890000,5,9,6
18,120,2,1,3,2.0,1,3,0,0,250000,4,3,5
25,270,2,1,15,15.0,1,3,0,600,1150000,7,9,6
20,130,1,1,3,3.0,1,3,0,30,330000,4,9,5
22,240,2,1,4,4.0,1,3,0,100,590000,6,9,5
5,150,2,1,5,4.0,1,3,0,0,225000,4,8,5
1,47,2,2,35,3.0,1,3,0,185,395000,2,10,7
16,280,2,1,3,3.0,1,3,1,0,775000,7,6,5
12,165,2,1,6,6.0,0,3,0,50,419000,4,9,5
7,140,2,1,3,3.0,0,3,0,50,268000,6,3,5
2,145,2,1,4,1.0,1,3,0,50,319000,4,2,5
1,165,2,1,8,3.0,0,3,0,0,719000,4,7,5
18,135,2,1,15,14.0,0,3,0,350,590000,4,9,6
15,220,2,1,2,2.0,1,3,0,0,380000,6,6,5
10,220,2,1,5,5.0,1,3,0,50,689000,5,9,5
15,115,2,1,4,0.5,1,3,0,20,149000,4,2,5
15,130,2,1,3,1.0,1,3,0,0,290000,4,6,5
7,198,2,1,14,13.0,0,3,0,130,415000,5,7,6
10,190,2,1,4,4.0,0,3,0,30,475000,5,8,5
11,280,2,1,3,3.0,0,3,0,50,375000,6,7,5
8,130,2,1,3,1.0,1,3,0,0,259000,4,5,5
8,140,2,1,5,0.25,1,3,1,25,235000,4,9,5
0,290,2,2,15,15.0,1,3,0,30,650000,6,6,7
8,120,2,1,3,0.5,1,3,0,0,185000,4,5,5
0,300,2,2,4,4.0,1,3,0,125,1335000,5,9,7
25,130,2,1,4,0.25,1,3,0,20,129000,4,7,5
10,125,0,1,4,0.5,1,3,0,50,289000,4,9,5
30,120,2,1,3,3.0,0,3,0,25,230000,4,6,5
30,110,2,1,4,0.5,1,3,0,25,235000,4,4,5
20,310,2,1,4,3.0,1,3,0,100,975000,8,9,5
1,100,2,2,4,0.5,0,3,0,80,535000,3,9,5
10,120,2,1,3,0.25,1,3,0,0,169000,4,5,5
10,115,2,1,3,1.0,1,3,0,35,385000,4,8,5
8,160,2,1,3,2.0,0,3,0,100,615000,5,9,5
0,140,2,2,3,2.0,1,3,0,30,260000,4,4,5
4,100,2,1,5,2.0,1,3,0,0,330000,2,7,5
0,156,2,2,6,5.0,1,3,0,800,1450000,4,9,7
3,150,2,1,3,0.5,1,3,0,25,225000,5,3,5
10,120,2,1,4,1.0,1,3,0,50,250000,3,9,5
8,115,2,1,3,3.0,1,3,0,25,215000,4,7,5
0,130,2,2,21,8.0,1,3,0,216,450000,4,9,7
10,200,2,1,23,10.0,1,3,0,0,1350000,5,9,7
2,500,2,1,21,20.0,0,3,0,0,2750000,8,9,7
12,117,2,1,3,1.0,0,3,0,0,215000,4,3,5
1,125,2,1,3,0.0,1,3,0,0,220000,4,2,5
30,90,2,1,4,3.0,1,3,0,50,325000,4,9,5
0,205,2,2,18,7.0,1,3,0,0,600000,5,6,5
15,140,2,1,3,2.0,0,3,0,30,259000,4,7,5
0,190,2,2,12,1.0,0,3,0,0,830000,5,7,7
25,135,2,1,4,2.0,1,3,0,0,140000,4,1,5
12,195,2,1,11,6.0,1,3,0,560,975000,5,9,6
8,120,2,1,4,1.0,1,3,0,0,205000,4,4,5
17,180,2,1,5,2.0,1,3,0,300,995000,5,9,5
3,125,2,1,3,1.0,1,3,0,50,339000,4,3,5
0,135,2,2,4,1.0,0,3,0,50,225000,4,8,5
13,160,2,1,5,4.0,1,3,0,100,359000,4,7,5
11,280,2,1,3,3.0,0,3,0,40,395000,6,7,5
22,128,2,1,4,0.5,1,3,0,0,149000,4,2,5
20,120,2,1,4,0.5,1,3,0,30,169000,4,2,5
20,260,2,1,3,3.0,1,3,0,70,690000,7,9,5
0,95,2,2,15,5.0,1,3,1,0,425000,3,8,7
2,160,2,1,4,1.0,1,3,0,0,280000,4,1,5
22,125,2,1,3,1.0,1,3,0,50,298000,4,9,5
1,160,2,2,33,9.0,0,3,0,0,785000,4,9,7
4,155,2,1,4,4.0,1,3,0,0,255000,4,1,5
1,140,2,2,9,4.0,1,3,0,0,270000,4,4,5
0,171,2,2,12,8.0,1,3,0,0,855000,5,7,7
3,325,2,1,7,7.0,1,3,0,300,1100000,8,6,7
18,115,2,1,2,1.0,1,3,0,0,237000,4,9,5
2,360,2,2,6,6.0,1,3,0,0,830000,7,9,5
10,120,2,1,3,0.5,1,3,0,50,209000,4,6,5
16,160,2,1,9,1.0,1,3,0,150,735000,5,9,5
6,130,2,1,5,0.0,1,3,0,0,197000,4,1,5
19,145,2,1,3,2.0,1,3,0,45,475000,4,9,5
5,160,2,1,16,4.0,1,3,0,400,1099000,4,8,6
0,350,2,2,3,3.0,1,3,0,100,1300000,6,9,5
30,85,2,1,2,2.0,0,3,0,30,178000,3,6,5
0,200,2,2,13,3.0,1,3,0,0,730000,5,6,7
7,200,2,1,2,1.0,1,3,0,0,780000,5,9,7
17,250,2,1,3,3.0,0,3,0,50,625000,7,6,5
20,320,2,1,3,1.0,0,3,1,300,1700000,9,9,5
5,95,2,1,4,2.0,1,3,0,30,203000,3,7,5
10,132,2,1,3,2.0,1,3,0,100,550000,4,9,5
